Khu vực,Loại vàng,Mua vào,Bán ra,Thời gian,Ngày
Hồ Chí Minh,"Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ",94.700,97.730,,2025-04-04
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 1 chỉ, 2 chỉ, 5 chỉ",94.600,97.300,,2025-04-04
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 0.5 chỉ, 0.3 chỉ",94.600,97.400,,2025-04-04
Hồ Chí Minh,"Nữ trang 99,99%",94.600,97.000,,2025-04-04
Hồ Chí Minh,Nữ trang 99%,93.040,96.040,,2025-04-04
Hồ Chí Minh,Nữ trang 75%,69.907,72.907,,2025-04-04
Hồ Chí Minh,Nữ trang 68%,63.117,66.117,,2025-04-04
Hồ Chí Minh,Nữ trang 61%,56.326,59.326,,2025-04-04
Hồ Chí Minh,"Nữ trang 58,3%",53.707,56.707,,2025-04-04
Hồ Chí Minh,"Nữ trang 41,7%",37.603,40.603,00:35:36 22/03/2025,2025-04-04
https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-04.html,2025-04-04
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",94.700,97.700,,2025-04-05
Hồ Chí Minh,Vàng SJC 5 chỉ,94.700,97.720,,2025-04-05
Hồ Chí Minh,"Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ",94.700,97.730,,2025-04-05
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 1 chỉ, 2 chỉ, 5 chỉ",94.600,97.300,,2025-04-05
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 0.5 chỉ, 0.3 chỉ",94.600,97.400,,2025-04-05
Hồ Chí Minh,"Nữ trang 99,99%",94.600,97.000,,2025-04-05
Hồ Chí Minh,Nữ trang 99%,93.040,96.040,,2025-04-05
Hồ Chí Minh,Nữ trang 75%,69.907,72.907,,2025-04-05
Hồ Chí Minh,Nữ trang 68%,63.117,66.117,,2025-04-05
Hồ Chí Minh,Nữ trang 61%,56.326,59.326,,2025-04-05
Hồ Chí Minh,"Nữ trang 58,3%",53.707,56.707,,2025-04-05
Hồ Chí Minh,"Nữ trang 41,7%",37.603,40.603,00:35:36 22/03/2025,2025-04-05
https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-05.html,2025-04-05
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",94.700,97.700,,2025-04-06
Hồ Chí Minh,Vàng SJC 5 chỉ,94.700,97.720,,2025-04-06
Hồ Chí Minh,"Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ",94.700,97.730,,2025-04-06
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 1 chỉ, 2 chỉ, 5 chỉ",94.600,97.300,,2025-04-06
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 0.5 chỉ, 0.3 chỉ",94.600,97.400,,2025-04-06
Hồ Chí Minh,"Nữ trang 99,99%",94.600,97.000,,2025-04-06
Hồ Chí Minh,Nữ trang 99%,93.040,96.040,,2025-04-06
Hồ Chí Minh,Nữ trang 75%,69.907,72.907,,2025-04-06
Hồ Chí Minh,Nữ trang 68%,63.117,66.117,,2025-04-06
Hồ Chí Minh,Nữ trang 61%,56.326,59.326,,2025-04-06
Hồ Chí Minh,"Nữ trang 58,3%",53.707,56.707,,2025-04-06
Hồ Chí Minh,"Nữ trang 41,7%",37.603,40.603,00:35:36 22/03/2025,2025-04-06
https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-06.html,2025-04-06
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",94.700,97.700,,2025-04-07
Hồ Chí Minh,Vàng SJC 5 chỉ,94.700,97.720,,2025-04-07
Hồ Chí Minh,"Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ",94.700,97.730,,2025-04-07
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 1 chỉ, 2 chỉ, 5 chỉ",94.600,97.300,,2025-04-07
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 0.5 chỉ, 0.3 chỉ",94.600,97.400,,2025-04-07
Hồ Chí Minh,"Nữ trang 99,99%",94.600,97.000,,2025-04-07
Hồ Chí Minh,Nữ trang 99%,93.040,96.040,,2025-04-07
Hồ Chí Minh,Nữ trang 75%,69.907,72.907,,2025-04-07
Hồ Chí Minh,Nữ trang 68%,63.117,66.117,,2025-04-07
Hồ Chí Minh,Nữ trang 61%,56.326,59.326,,2025-04-07
Hồ Chí Minh,"Nữ trang 58,3%",53.707,56.707,,2025-04-07
Hồ Chí Minh,"Nữ trang 41,7%",37.603,40.603,00:35:36 22/03/2025,2025-04-07
https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-07.html,2025-04-07
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",94.700,97.700,,2025-04-08
Hồ Chí Minh,Vàng SJC 5 chỉ,94.700,97.720,,2025-04-08
Hồ Chí Minh,"Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ",94.700,97.730,,2025-04-08
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 1 chỉ, 2 chỉ, 5 chỉ",94.600,97.300,,2025-04-08
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 0.5 chỉ, 0.3 chỉ",94.600,97.400,,2025-04-08
Hồ Chí Minh,"Nữ trang 99,99%",94.600,97.000,,2025-04-08
Hồ Chí Minh,Nữ trang 99%,93.040,96.040,,2025-04-08
Hồ Chí Minh,Nữ trang 75%,69.907,72.907,,2025-04-08
Hồ Chí Minh,Nữ trang 68%,63.117,66.117,,2025-04-08
Hồ Chí Minh,Nữ trang 61%,56.326,59.326,,2025-04-08
Hồ Chí Minh,"Nữ trang 58,3%",53.707,56.707,,2025-04-08
Hồ Chí Minh,"Nữ trang 41,7%",37.603,40.603,00:35:36 22/03/2025,2025-04-08
https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-08.html,2025-04-08
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",94.700,97.700,,2025-04-09
Hồ Chí Minh,Vàng SJC 5 chỉ,94.700,97.720,,2025-04-09
Hồ Chí Minh,"Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ",94.700,97.730,,2025-04-09
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 1 chỉ, 2 chỉ, 5 chỉ",94.600,97.300,,2025-04-09
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 0.5 chỉ, 0.3 chỉ",94.600,97.400,,2025-04-09
Hồ Chí Minh,"Nữ trang 99,99%",94.600,97.000,,2025-04-09
Hồ Chí Minh,Nữ trang 99%,93.040,96.040,,2025-04-09
Hồ Chí Minh,Nữ trang 75%,69.907,72.907,,2025-04-09
Hồ Chí Minh,Nữ trang 68%,63.117,66.117,,2025-04-09
Hồ Chí Minh,Nữ trang 61%,56.326,59.326,,2025-04-09
Hồ Chí Minh,"Nữ trang 58,3%",53.707,56.707,,2025-04-09
Hồ Chí Minh,"Nữ trang 41,7%",37.603,40.603,00:35:36 22/03/2025,2025-04-09
https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-09.html,2025-04-09
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",94.700,97.700,,2025-04-10
Hồ Chí Minh,Vàng SJC 5 chỉ,94.700,97.720,,2025-04-10
Hồ Chí Minh,"Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ",94.700,97.730,,2025-04-10
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 1 chỉ, 2 chỉ, 5 chỉ",94.600,97.300,,2025-04-10
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 0.5 chỉ, 0.3 chỉ",94.600,97.400,,2025-04-10
Hồ Chí Minh,"Nữ trang 99,99%",94.600,97.000,,2025-04-10
Hồ Chí Minh,Nữ trang 99%,93.040,96.040,,2025-04-10
Hồ Chí Minh,Nữ trang 75%,69.907,72.907,,2025-04-10
Hồ Chí Minh,Nữ trang 68%,63.117,66.117,,2025-04-10
Hồ Chí Minh,Nữ trang 61%,56.326,59.326,,2025-04-10
Hồ Chí Minh,"Nữ trang 58,3%",53.707,56.707,,2025-04-10
Hồ Chí Minh,"Nữ trang 41,7%",37.603,40.603,00:35:36 22/03/2025,2025-04-10
https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-10.html,2025-04-10
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",94.700,97.700,,2025-04-11
Hồ Chí Minh,Vàng SJC 5 chỉ,94.700,97.720,,2025-04-11
Hồ Chí Minh,"Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ",94.700,97.730,,2025-04-11
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 1 chỉ, 2 chỉ, 5 chỉ",94.600,97.300,,2025-04-11
Hồ Chí Minh,"Vàng nhẫn SJC 99,99 0.5 chỉ, 0.3 chỉ",94.600,97.400,,2025-04-11
Hồ Chí Minh,"Nữ trang 99,99%",94.600,97.000,,2025-04-11
Hồ Chí Minh,Nữ trang 99%,93.040,96.040,,2025-04-11
Hồ Chí Minh,Nữ trang 75%,69.907,72.907,,2025-04-11
Hồ Chí Minh,Nữ trang 68%,63.117,66.117,,2025-04-11
Hồ Chí Minh,Nữ trang 61%,56.326,59.326,,2025-04-11
Hồ Chí Minh,"Nữ trang 58,3%",53.707,56.707,,2025-04-11
Hồ Chí Minh,"Nữ trang 41,7%",37.603,40.603,00:35:36 22/03/2025,2025-04-11
https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2025-04-11.html,2025-04-11
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",94.700,97.700,,2025-04-12
Hồ Chí Minh,Vàng SJC 5 chỉ,94.700,97.720,,2025-04-12
